task_index,permutation,family,target,selected_model,n_total,n_train_validation,n_test,n_features,split_seed,permutation_seed,model_random_state,r2,mae,rmse
4,77,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.17655255532973535,0.30456913509450184,0.38859570325673937
4,78,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.0975460870853857,0.3040627243262151,0.36850922171066525
4,79,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.11292476584490996,0.3044639003092781,0.37769319473679486
4,80,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.12808142827288638,0.30956649465267533,0.3828031460869134
4,81,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.1306342034221819,0.32881537304000974,0.39883820815678916
4,82,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.10161837875943802,0.31417516694158093,0.38558490604681583
4,83,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.1635015924541532,0.30583244331615134,0.3916060673558505
4,84,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.1454675376694501,0.3068780769741038,0.37983955269083886
4,85,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.2252688337491262,0.32583991213058433,0.3929667040673565
4,86,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.1661674881972377,0.3147674427466866,0.3821134205754385
4,87,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.1295556738925734,0.3203768382731961,0.3858480058514291
4,88,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.16324811517570925,0.3316737121563573,0.40182459159667433
4,89,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.16256018126737914,0.3136929241151202,0.382416198684317
4,90,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.18202332030246127,0.33214482454467376,0.40621674317503015
4,91,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.15834954783784871,0.30587275224349536,0.38429053745424707
4,92,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.13997391429244455,0.3433275237628868,0.40695811619158756
4,93,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.058954746607184916,0.30208968879725084,0.36103067998355803
