task_index,permutation,family,target,selected_model,n_total,n_train_validation,n_test,n_features,split_seed,permutation_seed,model_random_state,r2,mae,rmse
2,43,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.17246804507108515,4.467229795141983,5.298507468066907
2,44,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.17626178181732044,4.468772015574217,5.428730174577757
2,45,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.16377123003186655,4.359803301156036,5.197787972598892
2,46,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.07531742652215723,4.149982810470604,4.920862328580432
2,47,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.13396837735491984,4.4187817422667965,5.276010742692795
2,48,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.10618518702566337,4.205880267845512,5.006722152483158
2,49,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.12585094457006618,4.450781108685978,5.279826744190928
2,50,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.22533410475769355,4.284953394013372,5.208505886851508
2,51,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.13212989408539277,4.229695591281841,5.045879825843777
2,52,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.11382473652479197,4.335099732321703,5.2078297684736
2,53,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.13368744385158848,4.179653308572939,5.06119004367787
2,54,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.17368687044549258,4.300336262882848,5.108215022645596
2,55,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.1608577618182947,4.540883846385702,5.37095652900711
2,56,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.15072956658133618,4.2008937928923675,5.066060987154574
2,57,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.14235773991539902,4.332295332817476,5.214348585701732
2,58,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.1385508313115018,4.2838810075331555,5.143959614527763
2,59,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.16762054831004414,4.252086358303931,5.15146471002455
2,60,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.15080923368642085,4.323274276943615,5.229463307378901
2,61,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.13408594961029197,4.128774572956567,4.964135824893065
2,62,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.06659312047372756,4.121408205060532,5.045535232393735
2,63,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.17772728616617228,4.241393763404116,5.06497058934182
2,64,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.13342580229168344,4.417157650581989,5.352728540578479
2,65,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.10438772697582266,4.169849936251915,4.996561586876414
2,66,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.22629481211513447,4.261915316065387,5.255965784482693
2,67,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.135500335412148,4.501504065242787,5.352754780625662
2,68,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.09740302875141404,4.277952278389227,5.174130517440471
2,69,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.07342778899951119,4.441260938346461,5.245835814821331
2,70,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.17741359900651243,4.481358171512479,5.377367369157534
2,71,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.1271580320555583,4.406739292610517,5.198717549230154
2,72,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.12974022926911943,4.167519906401264,5.072371553711448
2,73,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.12753628900630942,4.188766837767132,5.039135036149137
2,74,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.12726179472855947,4.524899946072815,5.303764848096083
2,75,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.1419328155218953,4.42038843711715,5.295633311270959
2,76,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.15979959084170026,4.228577127753018,5.133150770493969
2,77,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.14563835197765895,4.182071259682443,4.984207916696963
2,78,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.09559045704468794,4.345224491953414,5.243300314555392
2,79,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.09060719701473818,4.30054832082474,5.233638116011988
2,80,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.09168253532555926,4.197993599368443,4.997834146781532
2,81,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.0944363500001213,4.257729065990555,5.193744138784132
2,82,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.07104961030109602,4.443804327477777,5.260012198911615
2,83,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.1483310731026155,4.180337687815677,4.974914398430771
2,84,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.11676434570068128,4.252517039571277,5.113945573931651
2,85,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.2059342767450998,4.285559624441019,5.128894259040508
2,86,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.1750134122168021,4.328340039702566,5.238397858133858
2,87,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.0794629222761889,4.219832918003542,4.999129090376688
2,88,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.11966652272971978,4.393674603972176,5.288790432057494
2,89,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.17889210311640702,4.486045585073566,5.446621028358216
2,90,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.1868837915943551,4.411198105314193,5.380156450085302
2,91,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.1288910447540934,4.224623088190759,5.089183765675125
2,92,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.14482393910581237,4.557582067157446,5.419644621443596
2,93,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.0924300093313346,4.503760588088621,5.403829348838363
2,94,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.09423719835727518,4.291067190713314,5.1723155930824865
2,95,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.17317509922790664,4.3463296971737275,5.217165145430767
2,96,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.03349094271949915,4.2600396588496245,5.124888457023848
2,97,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.12383446071707249,4.314473112497584,5.227210432963201
2,98,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.12965505987718418,4.295040588260678,5.137432853124885
2,99,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.1526139916971121,4.148376616171045,5.010768919043425
2,100,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.15110750533126094,4.532333141657356,5.377931150305449
2,101,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.15764402002259792,4.413789856958283,5.195067862127632
2,102,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.1287178437237424,4.194308311987253,4.992335613470635
2,103,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.1541158858443923,4.186851446668126,5.040056480423409
2,104,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.14524839963336178,4.1597290241514155,4.963772719395793
2,105,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.10248711857750559,4.252435449892089,5.057982564444487
2,106,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.16637805994236587,4.321586462940239,5.245178454373109
2,107,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.1437356446009488,4.551559130957238,5.36211824032144
2,108,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.19521424656725306,4.524093304110551,5.432268571966684
2,109,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.16075116927469324,4.448731100738479,5.3680168318849715
2,110,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.12070156702165269,4.158883639699327,5.063015854200995
2,111,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.12432374982932815,4.254226754225576,5.0316516319259925
2,112,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.10411115480710165,4.313042948738165,5.177696435034417
2,113,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.13606970132225626,4.5372854058999605,5.318657478590819
2,114,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.1702193097580995,4.346393589720984,5.157169918212102
2,115,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.10647033396080974,4.085613725931334,4.97981005195324
2,116,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.12604176026241398,4.426065288463692,5.323072770117582
2,117,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.17366679572380472,4.616058338356979,5.475959738302596
2,118,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.10754698926302586,4.183324180652563,4.9795461764482924
2,119,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.1216832653087192,4.245537107388673,5.127954852656642
2,120,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.13032928697045953,4.218007935603693,5.08052223031017
2,121,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.13087716423271645,4.310367303697354,5.166783873403117
2,122,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.06741891929454402,4.157593199039772,4.985634895121196
2,123,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.1703084695384831,4.728575603806738,5.560268181108948
2,124,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.09677165028092372,4.120974717382317,4.891727945762244
2,125,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.10740729568092222,4.181674242931138,5.079450106685537
2,126,extra_trees,target_interaction_energy_kcal_mol,extra_trees,2582,2194,388,19,42,42,42,-0.13955863635688948,4.266501484233487,5.198783645942688
