task_index,permutation,family,target,selected_model,n_total,n_train_validation,n_test,n_features,split_seed,permutation_seed,model_random_state,r2,mae,rmse
7,64,mlp,target_somo_somo_elst_corrected_signed_kcal_mol,mlp_128_64_32_a1e-3,2582,2194,388,19,42,42,42,-0.01370343823990372,3.242789651955224,5.240240659987609
7,65,mlp,target_somo_somo_elst_corrected_signed_kcal_mol,mlp_128_64_32_a1e-3,2582,2194,388,19,42,42,42,-0.04542326904155369,3.3742066203333203,4.647494848613179
7,66,mlp,target_somo_somo_elst_corrected_signed_kcal_mol,mlp_128_64_32_a1e-3,2582,2194,388,19,42,42,42,-0.022911053051234864,3.124810755718883,5.0183093513971615
7,67,mlp,target_somo_somo_elst_corrected_signed_kcal_mol,mlp_128_64_32_a1e-3,2582,2194,388,19,42,42,42,-0.018543938297996387,3.3008161624131573,5.0751188621516325
7,68,mlp,target_somo_somo_elst_corrected_signed_kcal_mol,mlp_128_64_32_a1e-3,2582,2194,388,19,42,42,42,-0.006925301367519898,3.211719103673803,4.783761760248847
7,69,mlp,target_somo_somo_elst_corrected_signed_kcal_mol,mlp_128_64_32_a1e-3,2582,2194,388,19,42,42,42,-0.027654718845374182,3.3234312521003515,5.130998786075624
7,70,mlp,target_somo_somo_elst_corrected_signed_kcal_mol,mlp_128_64_32_a1e-3,2582,2194,388,19,42,42,42,-0.032203628435164555,3.138830434083689,4.723359242153041
7,71,mlp,target_somo_somo_elst_corrected_signed_kcal_mol,mlp_128_64_32_a1e-3,2582,2194,388,19,42,42,42,-0.04564869746335454,3.232222615712893,5.4020831194063375
7,72,mlp,target_somo_somo_elst_corrected_signed_kcal_mol,mlp_128_64_32_a1e-3,2582,2194,388,19,42,42,42,0.0034927247423088836,3.369627534500937,5.4663297710733
7,73,mlp,target_somo_somo_elst_corrected_signed_kcal_mol,mlp_128_64_32_a1e-3,2582,2194,388,19,42,42,42,-0.02095885888139315,3.3167372817446035,4.792719292984431
7,74,mlp,target_somo_somo_elst_corrected_signed_kcal_mol,mlp_128_64_32_a1e-3,2582,2194,388,19,42,42,42,-0.01645252535045083,3.266564876488292,5.5863396504461305
7,75,mlp,target_somo_somo_elst_corrected_signed_kcal_mol,mlp_128_64_32_a1e-3,2582,2194,388,19,42,42,42,-0.00967435743081424,3.5777919936528515,5.688845705532986
7,76,mlp,target_somo_somo_elst_corrected_signed_kcal_mol,mlp_128_64_32_a1e-3,2582,2194,388,19,42,42,42,-0.010099119855786265,3.4215710506119597,5.063331153939414
7,77,mlp,target_somo_somo_elst_corrected_signed_kcal_mol,mlp_128_64_32_a1e-3,2582,2194,388,19,42,42,42,-0.0076234323648123326,3.179773089534416,5.216984754981035
7,78,mlp,target_somo_somo_elst_corrected_signed_kcal_mol,mlp_128_64_32_a1e-3,2582,2194,388,19,42,42,42,-0.0309229856336406,2.94814729329277,4.492006270030937
7,79,mlp,target_somo_somo_elst_corrected_signed_kcal_mol,mlp_128_64_32_a1e-3,2582,2194,388,19,42,42,42,-0.018051895683295127,3.557418446810829,5.824790650101514
7,80,mlp,target_somo_somo_elst_corrected_signed_kcal_mol,mlp_128_64_32_a1e-3,2582,2194,388,19,42,42,42,-0.03561755458589677,3.134804273379066,5.191162134422817
7,81,mlp,target_somo_somo_elst_corrected_signed_kcal_mol,mlp_128_64_32_a1e-3,2582,2194,388,19,42,42,42,0.005375912922140347,3.3329073441151746,5.388674656120238
7,82,mlp,target_somo_somo_elst_corrected_signed_kcal_mol,mlp_128_64_32_a1e-3,2582,2194,388,19,42,42,42,-0.0485412919298529,3.2536787679671124,5.126100777541236
7,83,mlp,target_somo_somo_elst_corrected_signed_kcal_mol,mlp_128_64_32_a1e-3,2582,2194,388,19,42,42,42,-0.0039138689719402375,3.2602991982511003,5.324907681729456
7,84,mlp,target_somo_somo_elst_corrected_signed_kcal_mol,mlp_128_64_32_a1e-3,2582,2194,388,19,42,42,42,-0.02746985294246751,3.00011320035064,4.676869681038704
7,85,mlp,target_somo_somo_elst_corrected_signed_kcal_mol,mlp_128_64_32_a1e-3,2582,2194,388,19,42,42,42,-0.015422105420607624,2.9549152869349067,4.322420331078189
7,86,mlp,target_somo_somo_elst_corrected_signed_kcal_mol,mlp_128_64_32_a1e-3,2582,2194,388,19,42,42,42,-0.007636105923079617,3.0673059822497155,4.818386262557763
7,87,mlp,target_somo_somo_elst_corrected_signed_kcal_mol,mlp_128_64_32_a1e-3,2582,2194,388,19,42,42,42,-0.026514100692662135,3.0202162142460125,4.516374237888067
