target,n_estimators,min_samples_leaf,n_folds,mean_r2,sd_r2,se_r2,mean_mae,sd_mae,se_mae,mean_rmse,sd_rmse,se_rmse,mean_fit_seconds,sd_fit_seconds,se_fit_seconds,mean_nodes_total,sd_nodes_total,se_nodes_total,mean_leaves_total,sd_leaves_total,se_leaves_total,mean_mean_tree_depth,sd_mean_tree_depth,se_mean_tree_depth
target_frontier_gap_ev,100,10,5,0.9534660730822845,0.010741097672731747,0.004803564909838595,0.050703811336704575,0.0017172395613980756,0.0007679728785876042,0.07828124571936916,0.009819335957217378,0.0043913405388492045,0.22018601337913424,0.0014317050984105904,0.0006402779847558212,25728.0,56.69215113223346,25.353500744473138,12914.0,28.34607556611673,12.676750372236569,15.758,0.3282072515956958,0.14677874505527042
target_interaction_energy_kcal_mol,1000,1,5,0.9473128530283855,0.009392001017557152,0.004200230544000997,0.7551230653445249,0.033064123142469086,0.014786725392596968,1.114211845493109,0.08314957671314045,0.03718562116618312,7.00299747120589,0.04735073709878501,0.02117589338752089,3509400.0,894.4271909999159,400.0,1755200.0,447.21359549995793,200.0,27.621000000000002,0.25884647959746354,0.11575966482328817
target_interaction_energy_kcal_mol,750,1,5,0.9472324794496789,0.009396252552237186,0.004202131888111648,0.7557930125871231,0.03326311065158672,0.014875715312009045,1.1150745180707562,0.0830210734622381,0.037128152765313636,5.280458950181492,0.059737284748648194,0.02671532589784776,2632050.0,670.820393249937,300.0,1316400.0,335.4101966249685,150.0,27.6224,0.2645640439162757,0.11831663731980642
target_interaction_energy_kcal_mol,500,1,5,0.9470558010836383,0.00953488475139521,0.004264130092349175,0.7568209576377897,0.03298363523177664,0.014750730104661918,1.1168692429143898,0.08429902964615364,0.037699672145213914,3.511640484794043,0.006002007305922712,0.0026841792674987116,1754700.0,447.21359549995793,200.0,877600.0,223.60679774997897,100.0,27.6128,0.2758173308550414,0.12334926023288455
target_interaction_energy_kcal_mol,300,1,5,0.946759632899288,0.009519302965615766,0.004257161705906439,0.7596250000259037,0.03259156048388182,0.014575388946951137,1.120032004165879,0.0840051298363224,0.03756823615454253,2.1192726316163317,0.025584303687850352,0.011441648440606389,1052820.0,268.32815729997475,119.99999999999999,526560.0,134.16407864998737,59.99999999999999,27.55466666666667,0.3065905702688478,0.13711147127631393
target_interaction_energy_kcal_mol,200,1,5,0.9465191047925876,0.009587657097806271,0.004287730603130634,0.7606926969783462,0.03262811515023709,0.01459173669072418,1.1225477232916907,0.08463072231985863,0.037848009618422516,1.4037336160195992,0.011852885248945831,0.005300771429229479,701880.0,178.88543819998318,80.0,351040.0,89.44271909999159,40.0,27.597,0.310274072394069,0.13875878350576584
target_interaction_energy_kcal_mol,50,1,5,0.9457349008948561,0.009024148076613803,0.004035721707666489,0.7645859539529944,0.02863332000671698,0.012805209991304781,1.131180661891706,0.07919714095533358,0.035418038159951704,0.3563913453835994,0.0034331466544350623,0.0015353498592085557,175470.0,44.721359549995796,20.0,87760.0,22.360679774997898,10.0,27.583999999999996,0.36204972034238647,0.1619135571840729
target_interaction_energy_kcal_mol,100,1,5,0.9461996094551456,0.009530004714307585,0.004261947673417045,0.7652840860377468,0.03024280223703994,0.013524992326420801,1.1259547057438597,0.08374484643440401,0.03745183387852165,0.6999272519955412,0.0015680559743562604,0.000701255950237053,350940.0,89.44271909999159,40.0,175520.0,44.721359549995796,20.0,27.647999999999996,0.27797481900344767,0.12431411826498186
target_interaction_energy_kcal_mol,1000,2,5,0.9436302122733377,0.010717756780345509,0.004793126545432368,0.7850140088854505,0.03505995627934525,0.01567928910575732,1.1519637711163966,0.09302214000880503,0.041600765694438185,4.384583291201852,0.01658636438659086,0.007417647653599752,1520182.0,611.725428603389,273.5719283844744,760591.0,305.8627143016945,136.7859641922372,23.1224,0.20506657455567964,0.09170856012390567
target_interaction_energy_kcal_mol,750,2,5,0.9436752430443764,0.010961120730945136,0.004901962212795101,0.7851724058998639,0.035831739475637885,0.016024441043917797,1.1512947416166284,0.09532794629481073,0.0426319536141292,3.3024619921809064,0.026721103836251738,0.011950040922337857,1140110.8,499.3567862761054,223.31914382784115,570430.4,249.6783931380527,111.65957191392057,23.143466666666665,0.21771867678778087,0.09736675225375671
target_interaction_energy_kcal_mol,500,2,5,0.9435354401467275,0.01091602785176857,0.004881796064167104,0.786136396290591,0.03418387052411478,0.0152874916451944,1.152793127441498,0.09496305458141485,0.042468769079013285,2.1948016066337006,0.01347755074568141,0.006027343927509322,760079.6,528.4891673440432,236.34754071070847,380289.8,264.2445836720216,118.17377035535424,23.1212,0.1577884659916549,0.07056514720455083
target_interaction_energy_kcal_mol,300,2,5,0.9435254814527505,0.010549680751365587,0.0047179606601949016,0.7879048607664466,0.033784683058892026,0.01510896958359362,1.1531953309037615,0.09144299929206749,0.04089455249670561,1.317223381018266,0.004568779426471661,0.002043220274358627,456081.6,374.09196730215956,167.29901374485146,228190.8,187.04598365107978,83.64950687242573,23.133333333333336,0.21503229731575016,0.09616536683119258
target_interaction_energy_kcal_mol,200,2,5,0.9433233199506159,0.010721362433060176,0.004794739042347018,0.7903519147109116,0.03452054383938105,0.015438056529023522,1.1551513788457757,0.0929823973524739,0.04158299223820562,0.8866263800067827,0.01092389322607785,0.0048853135664919094,304069.2,342.1742246283317,153.02496528344645,152134.6,171.08711231416584,76.51248264172322,23.169,0.2308787560604057,0.10325211862233173
target_interaction_energy_kcal_mol,100,2,5,0.9430336630169609,0.010025475703112052,0.004483529035786209,0.7932416838911364,0.03157837529941852,0.014122278757700014,1.1587295662240122,0.08559699022259216,0.03828013776142018,0.4431919044116512,0.0024002040045601972,0.0010734038628127632,151976.4,193.2997672011014,86.44628389930939,76038.2,96.6498836005507,43.223141949654696,23.07,0.2143595111022612,0.09586448768965537
target_interaction_energy_kcal_mol,50,2,5,0.941993870435458,0.00953035293604649,0.004262103402912931,0.8040949959436761,0.03292956444312269,0.014726548912856468,1.1697277426412245,0.08072575331828219,0.03610165439091163,0.22727606582920998,0.007250007525478137,0.0032423019328708304,76049.2,151.89865042191784,67.93114160677708,38049.6,75.94932521095892,33.96557080338854,23.012,0.29549957698785373,0.1321514282934547
target_interaction_energy_kcal_mol,1000,3,5,0.9389710422280535,0.0106776131619638,0.004775173773519506,0.8297619584649327,0.033692538031324604,0.01506776107450775,1.199243735813047,0.08895453758785976,0.03978167859070292,3.5342889219755307,0.00927506662871687,0.004147935895530145,958672.4,736.775949661768,329.4962215261353,479836.2,368.387974830884,164.74811076306764,20.566200000000002,0.17031647013721304,0.07616784098292426
target_interaction_energy_kcal_mol,750,3,5,0.9388616130282493,0.010661297183825537,0.004767877046272194,0.8305294731213326,0.03380760014532044,0.015119218416213656,1.200356437395556,0.08853008579928098,0.039591857980216215,2.648251910391264,0.00619541563467227,0.0027706741015984396,719052.8,682.7131169092916,305.3185877079874,359901.4,341.3565584546458,152.6592938539937,20.611200000000004,0.17409218503105944,0.07785639201618405
target_interaction_energy_kcal_mol,500,3,5,0.938937283533613,0.0105967410100271,0.0047390066476760756,0.830811199347375,0.03417386768596981,0.015283018239982387,1.1996533763394743,0.0880618106085454,0.03938243894848392,1.7793888990301638,0.020306919394883157,0.009081530436113526,479350.0,431.13339003143795,192.80871349604507,239925.0,215.56669501571898,96.40435674802254,20.5848,0.15757284029933655,0.07046871646340697
target_interaction_energy_kcal_mol,200,3,5,0.93842070036407,0.011113327950480234,0.0049700313507044435,0.8308126744130891,0.034502443994752836,0.015429962032429348,1.2044241154731992,0.0922532384037708,0.04125690244306514,0.7574838359607383,0.10198515766640348,0.0456091490476224,191721.6,261.6501480985631,117.01350349425488,95960.8,130.82507404928154,58.50675174712744,20.532999999999998,0.054382901724715084,0.024320773014030694
target_interaction_energy_kcal_mol,300,3,5,0.93862131062649,0.010785896377382297,0.004823599499619108,0.8315310994265239,0.03479892782509362,0.015562553632203649,1.20265853387509,0.0895104428828328,0.040030286996425274,1.0694831412052737,0.011420097739941263,0.005107222971240076,287592.4,350.7375086870522,156.85458233663434,143946.2,175.3687543435261,78.42729116831717,20.526666666666664,0.12786711852544388,0.05718391382198304
target_interaction_energy_kcal_mol,100,3,5,0.9376234861221544,0.010950979170224985,0.004897426768961461,0.8384661623327375,0.03047040864766233,0.013626781007674081,1.2124797714337423,0.08981521451411477,0.040166585013457275,0.36042382000014184,0.006268929976157634,0.002803550714574921,95828.4,150.85357138629502,67.46376805367457,47964.2,75.42678569314751,33.731884026837285,20.534000000000002,0.11760102040373631,0.05259277516921883
target_interaction_energy_kcal_mol,50,3,5,0.9364513309262563,0.011431439530951354,0.005112295174377108,0.8424288412393451,0.03570892340784093,0.015969516028653152,1.2235489605029903,0.09380165270285,0.041949374369079896,0.19843982339370997,0.015088998755691457,0.006748005386027167,47944.8,135.42968655357657,60.56599706105728,23997.4,67.71484327678829,30.28299853052864,20.492,0.12537942414925943,0.05607138307550456
target_interaction_energy_kcal_mol,1000,5,5,0.9301054240301163,0.011169000206024694,0.004994928740276074,0.906769006978948,0.035938693837618975,0.01607227248869376,1.2840137410571983,0.08602717468417041,0.038472522101210806,2.8145978523883968,0.033510571245064014,0.014986383053762578,543597.2,365.1755742105433,163.31148153145878,272298.6,182.58778710527164,81.65574076572939,17.7996,0.07706036594774326,0.034462443326032786
target_interaction_energy_kcal_mol,750,5,5,0.9300114333088011,0.011231624097011476,0.005022934995728471,0.9076572080427227,0.036451839630794694,0.016301758263875553,1.2848074854525937,0.08686685091428104,0.03884803672713443,2.0967267754254864,0.0053590740223684276,0.002396650762093806,407654.0,290.292955477738,129.82295636750843,204202.0,145.146477738869,64.91147818375421,17.806933333333333,0.06483757483983406,0.028996244967619798
target_interaction_energy_kcal_mol,500,5,5,0.9299275562156002,0.011415820158711567,0.0051053099787583,0.9082410414415218,0.036657089526593224,0.016393548807751606,1.2854717469875514,0.08845404061099668,0.03955784953814312,1.403581206011586,0.009998719850371497,0.004471563454681438,271792.4,301.2786086000797,134.73588979926618,136146.2,150.63930430003984,67.36794489963309,17.7896,0.09371659404822619,0.04191133498231719
target_interaction_energy_kcal_mol,200,5,5,0.9297544201810368,0.011493238783934582,0.005139932640502948,0.9090810716574804,0.03604499951065391,0.016119813830953757,1.2870715762076153,0.08842630875576189,0.03954544747545369,0.6061135452007875,0.09604303989973711,0.042951753196307355,108684.8,136.43020193490884,61.0134411420959,54442.4,68.21510096745442,30.50672057104795,17.759999999999998,0.13518505834595795,0.06045659600076745
target_interaction_energy_kcal_mol,100,5,5,0.9297686210626118,0.01107016601080494,0.004950728744473503,0.9094689624846121,0.033525592226116646,0.014993100640707064,1.2872467559279457,0.08417870549418491,0.03764586154858649,0.283779427385889,0.00045071288172199704,0.00020156492837304155,54382.0,98.0612053770501,43.85430423573038,27241.0,49.03060268852505,21.92715211786519,17.766,0.16516658257650044,0.07386474125047747
target_interaction_energy_kcal_mol,300,5,5,0.9297418123013615,0.011156931279039611,0.004989531352045249,0.9094747544708495,0.036214297827988524,0.016195526340161064,1.2873877305825698,0.08565374506951413,0.03830551930057421,0.8463698679814116,0.007103574815616853,0.0031768152341949637,163047.6,207.02367014426153,92.58379987881248,81673.8,103.51183507213076,46.29189993940624,17.785999999999998,0.08917523323334904,0.03988037668383336
target_interaction_energy_kcal_mol,50,5,5,0.9288537290554943,0.011134248218412239,0.004979387178945138,0.9168833354921511,0.03480769582948928,0.015566474802974793,1.2955999511899279,0.08506855360166035,0.03804381372017942,0.14695398763287812,0.005918091186739593,0.002646650838118426,27203.6,47.945802736005994,21.44201483070096,13626.8,23.972901368002997,10.72100741535048,17.736,0.20899760764180952,0.09346657156438312
target_interaction_energy_kcal_mol,1000,10,5,0.9086075513330677,0.0108584231465138,0.0048560344568124025,1.0567468928123442,0.03447375999575219,0.01541713415810295,1.4701905132961834,0.06868945515127171,0.030718858211133328,2.125986784603447,0.005822582924222728,0.002603938244638305,257293.2,258.76089349049636,115.72138955266654,129146.6,129.38044674524818,57.86069477633327,14.217000000000002,0.07183313998427136,0.03212475680841779
target_interaction_energy_kcal_mol,750,10,5,0.9084821805606247,0.010890629716404652,0.004870437672732012,1.0572579345823307,0.03451758153518517,0.015436731746313118,1.4711817537526657,0.06897954303341465,0.03084858945591744,1.5971856577787549,0.00902690724330242,0.004036955644521889,192977.6,212.0254701680909,94.82067285144099,96863.8,106.01273508404545,47.410336425720494,14.210133333333332,0.06075524668701462,0.027170572316386712
target_interaction_energy_kcal_mol,500,10,5,0.9082189649784954,0.010983754715560918,0.004912084438435616,1.0577317956011223,0.03397663902458317,0.015194814901188023,1.4732628872249638,0.06971415735404321,0.031177118967551497,1.0717617280315608,0.007722802380083392,0.003453742219732726,128649.6,181.56211058478033,81.19704428118058,64574.8,90.78105529239016,40.59852214059029,14.1928,0.11830131022097783,0.052905954296279416
target_interaction_energy_kcal_mol,300,10,5,0.9080625102330011,0.010951806771962185,0.004897796883709996,1.059493533105681,0.03367434497464217,0.015059624892215663,1.4745411804577653,0.0694260591341934,0.03104827752679533,0.641055078431964,0.0020256246262604412,0.0009058868722431904,77166.4,108.95320096261514,48.72535274372059,38733.2,54.47660048130757,24.362676371860296,14.223333333333333,0.13256025883432157,0.05928274997370201
target_interaction_energy_kcal_mol,200,10,5,0.9077444813601196,0.010824012268474157,0.004840645444319984,1.0610717763439592,0.03234819570634532,0.01446655290977099,1.477170933002247,0.06830158075425674,0.030545395507441883,0.43096358578186483,0.0031513910452311777,0.0014093449201642056,51411.6,128.69654230009445,57.55484341043766,25805.8,64.34827115004722,28.77742170521883,14.213,0.1727932290340106,0.0772754812343476
target_interaction_energy_kcal_mol,100,10,5,0.9072000862543123,0.010461348269657247,0.0046784571734506805,1.066610702209469,0.03026681217583509,0.013535729897477115,1.4816974464823152,0.06549417206938557,0.02928988417544284,0.2185294416034594,0.0018805028580567216,0.0008409864444994935,25726.4,85.37446925164454,38.18062335792855,12913.2,42.68723462582227,19.090311678964277,14.154,0.20755722102591342,0.09282241108697821
target_interaction_energy_kcal_mol,50,10,5,0.9062951286365427,0.010060525031364573,0.004499203571893878,1.0673299993990184,0.02886027654840126,0.012906708042333643,1.4890972179048099,0.06271723471987672,0.028048000038890866,0.11082980956416577,0.0004916347056471241,0.00021986572438501383,12878.0,22.494443758403985,10.059821071967432,6464.0,11.247221879201993,5.029910535983716,14.148,0.23392306427541523,0.1046135746449762
target_somo_somo_elst_corrected_signed_kcal_mol,200,1,5,0.9640449888682955,0.006183231403801046,0.002765225147902118,0.5159674605737454,0.024361268759454387,0.010894690592856396,0.9505746715775836,0.0798225628134019,0.0356977353178027,1.4453136437572538,0.006585842585333125,0.002945278341983565,701880.0,178.88543819998318,80.0,351040.0,89.44271909999159,40.0,32.088,0.2675490609215432,0.1196515775073606
target_somo_somo_elst_corrected_signed_kcal_mol,1000,1,5,0.9640410124138373,0.00641002535262911,0.00286665048519515,0.5162837066431982,0.028708890529770176,0.012839006156633212,0.9507409017122368,0.08912650542097479,0.039858584943660624,7.225302516017109,0.02987942670114246,0.013362485846495367,3509400.0,894.4271909999159,400.0,1755200.0,447.21359549995793,200.0,32.1054,0.27411183848932835,0.12258654085991628
target_somo_somo_elst_corrected_signed_kcal_mol,750,1,5,0.9638902253619955,0.006561195228685002,0.0029342557089973883,0.5167319686623704,0.02844579408767485,0.012721345850800515,0.9525744185125113,0.09020914015788188,0.040342753916966,5.412632616981864,0.03049197461663389,0.013636425602198294,2632050.0,670.820393249937,300.0,1316400.0,335.4101966249685,150.0,32.08853333333333,0.30809176122274706,0.13778282428033922
target_somo_somo_elst_corrected_signed_kcal_mol,300,1,5,0.963834049691795,0.006431481507797867,0.0028762459694937747,0.5171635742704244,0.025286834500045978,0.011308616175577943,0.9532795702573278,0.08481495236237326,0.0379303997981346,2.165880398219451,0.00834908126233844,0.0037338226504517015,1052820.0,268.32815729997475,119.99999999999999,526560.0,134.16407864998737,59.99999999999999,32.19266666666667,0.22005554854273607,0.09841183307351252
target_somo_somo_elst_corrected_signed_kcal_mol,500,1,5,0.9635000177920793,0.006547629588047995,0.0029281889700728523,0.5180463857245485,0.027457410224005167,0.012279327149394656,0.9577036021514538,0.08796559468566607,0.03933940987966872,3.6088132048025727,0.019197631084529154,0.00858544162239404,1754700.0,447.21359549995793,200.0,877600.0,223.60679774997897,100.0,32.145599999999995,0.27818842535231514,0.12440964592828051
target_somo_somo_elst_corrected_signed_kcal_mol,100,1,5,0.9632669438783218,0.006948233852184858,0.0031073446434101135,0.5183786269857078,0.022552269674756136,0.010085681607932358,0.959828106622054,0.07867461515789556,0.03518435751933796,0.7263650954002514,0.0018342862492549798,0.0008203177487054516,350940.0,89.44271909999159,40.0,175520.0,44.721359549995796,20.0,32.11,0.32619012860600216,0.1458766602304839
target_somo_somo_elst_corrected_signed_kcal_mol,50,1,5,0.9614473371085586,0.006616457736220527,0.002958969853688694,0.5284539083873317,0.018106009486091368,0.008097253602431267,0.9837689027259359,0.0711126649288826,0.031802550568429344,0.3658382769674063,0.0013058360094579439,0.0005839876169230041,175470.0,44.721359549995796,20.0,87760.0,22.360679774997898,10.0,32.468,0.40114835161072443,0.17939899665271342
target_somo_somo_elst_corrected_signed_kcal_mol,500,2,5,0.9581957256240013,0.008481246371503425,0.0037929286841210186,0.541397870783884,0.03754249969171086,0.016789516271186078,1.025117943806226,0.12492694326742848,0.05586902747344595,2.2831043183803557,0.010411304133276914,0.004656076755286342,759706.8,440.4692951841252,196.98385720662492,380103.4,220.2346475920626,98.49192860331246,26.7012,0.23695400397545427,0.10596905208597422
target_somo_somo_elst_corrected_signed_kcal_mol,300,2,5,0.9583252469577757,0.00839861100431255,0.0037559730244441283,0.5416131931335804,0.03677327863781198,0.01644551015793769,1.0233791277948772,0.12055606874883665,0.05391431296450735,1.3707579598296433,0.005363357942812395,0.002398566589558389,455805.2,256.88363124185236,114.88185235275411,228052.6,128.44181562092618,57.440926176377054,26.6,0.15425447949555463,0.06898470039718152
target_somo_somo_elst_corrected_signed_kcal_mol,200,2,5,0.9587365608992264,0.008207015577674028,0.0036702889448157663,0.5416535954807883,0.035276217124157475,0.01577600389573165,1.018162088627856,0.11409539047198544,0.05102500980294825,0.9139743890147656,0.004761474507341543,0.002129396134309602,303916.0,325.7729270519575,145.69008202345142,152058.0,162.88646352597874,72.84504101172571,26.497000000000003,0.13989281611290863,0.06256196927846831
target_somo_somo_elst_corrected_signed_kcal_mol,750,2,5,0.9580713426601261,0.008233025718429947,0.0036819210333826806,0.5416905980906052,0.03759384706205577,0.01681247951329749,1.0269471339704588,0.12314338599370461,0.0550713964122838,3.4373309270013124,0.025319179623960186,0.011323081354740507,1139596.4,408.47864081246644,182.67720164267897,570173.2,204.23932040623322,91.33860082133948,26.6672,0.20955529633541242,0.09371597753021894
target_somo_somo_elst_corrected_signed_kcal_mol,1000,2,5,0.9580511067627404,0.008395902332740726,0.003754761669691464,0.5425478040838309,0.03938115889847378,0.01761178966594162,1.027128264439846,0.1261144059398465,0.0564000769247,4.572130639594979,0.030442243247831163,0.013614185057946891,1519479.2,500.0731946425443,223.63953138924253,760239.6,250.03659732127215,111.81976569462127,26.692200000000003,0.19338355669498,0.08648375570013196
target_somo_somo_elst_corrected_signed_kcal_mol,100,2,5,0.9574900531292074,0.00891896725000608,0.003988683412021591,0.546897473971512,0.03095812301814774,0.01384489350487586,1.0324040961002918,0.108604820982039,0.04856955248000693,0.45970864221453667,0.0012264037392927766,0.0005484644257837156,151954.8,210.27886246601204,94.03956614106639,76027.4,105.13943123300602,47.019783070533194,26.356,0.31611706692299923,0.1413718500975353
target_somo_somo_elst_corrected_signed_kcal_mol,50,2,5,0.9570622189993362,0.009575377868701168,0.004282239164932573,0.5494397507734987,0.03480192680081232,0.015563894814917626,1.037317800465622,0.12325831313162416,0.05512279339085332,0.2339432358276099,0.0010854527632599624,0.0004854292330028524,75988.4,124.76698281196032,55.79749098301822,38019.2,62.38349140598016,27.89874549150911,26.736,0.5279015059648913,0.2360847305524015
target_somo_somo_elst_corrected_signed_kcal_mol,750,3,5,0.9502798898349877,0.01202838640050424,0.005379257930232298,0.5811433728652663,0.0505047429597307,0.022586407688822353,1.1168971206329568,0.1691230237610501,0.07563411553800403,2.7803522461559624,0.008540764178459285,0.003819545856566021,718521.2,498.2120030669675,222.80718121281458,359635.6,249.10600153348375,111.40359060640729,23.734133333333332,0.14921006817384835,0.06672877107282056
target_somo_somo_elst_corrected_signed_kcal_mol,500,3,5,0.9503664485793044,0.011645021084663726,0.005207811748945285,0.5813865474312098,0.048649579345562806,0.021756753298689632,1.1163092241571602,0.1648148758231292,0.0737074532087407,1.8567479632329196,0.009520509964348388,0.0042577014921494185,479010.4,383.9150947800829,171.692049903308,239755.2,191.95754739004144,85.846024951654,23.734,0.16481504785668097,0.07370753014448393
target_somo_somo_elst_corrected_signed_kcal_mol,200,3,5,0.9505622277965957,0.010758681907977938,0.004811428818907161,0.5818433094400866,0.04449122871887448,0.019897082363578844,1.1149663157949938,0.15442019810002802,0.0690588120101293,0.7487011556280777,0.005202722183018594,0.0023267280938551356,191610.8,189.14861881599876,84.5898339045538,95905.4,94.57430940799938,42.2949169522769,23.662,0.20951133620880824,0.09369631796394165
target_somo_somo_elst_corrected_signed_kcal_mol,1000,3,5,0.950210933442556,0.011884546121068871,0.005314930601688288,0.5821404300444029,0.04980542071243715,0.02227366127219709,1.1179502734555933,0.1678222314592274,0.07505238353570723,3.7019876069854947,0.00882294004594325,0.003945738740826845,958098.4,693.736837712976,310.2485455243908,479549.2,346.868418856488,155.1242727621954,23.7216,0.10090986076692378,0.045128261654976125
target_somo_somo_elst_corrected_signed_kcal_mol,300,3,5,0.9501691242249553,0.011168732574358868,0.004994809051756531,0.5832233171735901,0.047367247521742366,0.021183277073134874,1.1191640281048132,0.15932264903063714,0.07125125471756912,1.120143434405327,0.006626366381243756,0.0029634011344560653,287358.0,310.795752866734,138.99208610564847,143829.0,155.397876433367,69.49604305282423,23.75466666666667,0.21769754757971504,0.09735730298464752
target_somo_somo_elst_corrected_signed_kcal_mol,100,3,5,0.9490551921527055,0.011198480453939215,0.005008112707942157,0.5852329698500874,0.04392791811567991,0.01964516220334095,1.1310994478349365,0.15344310690050658,0.06862184354165995,0.3744275834178552,0.0012619488685026742,0.0005643606908201846,95784.4,106.55890389826652,47.65459054487825,47942.2,53.27945194913326,23.827295272439127,23.733999999999998,0.23287335614019922,0.10414413089560069
target_somo_somo_elst_corrected_signed_kcal_mol,50,3,5,0.9477482103087039,0.011440929223145518,0.005116539093743448,0.5921217020307098,0.04737400031670367,0.021186297014849195,1.1460235833858265,0.15887114280011708,0.0710493349928276,0.19316202620975673,0.002881488874331664,0.00128864099988299,47899.6,127.0307049496302,56.80985829941842,23974.8,63.5153524748151,28.40492914970921,24.080000000000002,0.4147288270665551,0.1854723699099144
target_somo_somo_elst_corrected_signed_kcal_mol,300,5,5,0.935438781221424,0.016981700922055268,0.0075944475270572865,0.6533278474770118,0.05697345534018558,0.02547930381074067,1.2721847560453614,0.20919969657706863,0.0935569484837311,0.8922556476201862,0.00531669115270097,0.0023776965665622167,163047.2,148.88653397805996,66.58408218185485,81673.6,74.44326698902998,33.29204109092743,20.158,0.22396180229871585,0.10015876286065946
target_somo_somo_elst_corrected_signed_kcal_mol,500,5,5,0.9353786297479336,0.0168736199570354,0.0075461122500856456,0.654278069177481,0.05732295102289628,0.025635603031617434,1.2729059270803371,0.20858042302229937,0.0932800009307047,1.4797355830203742,0.006755371187143802,0.003021093837539399,271753.6,267.45616463263656,119.61003302399007,136126.8,133.72808231631828,59.805016511995035,20.174,0.26141920357923226,0.11691022196540393
target_somo_somo_elst_corrected_signed_kcal_mol,200,5,5,0.9347085594960095,0.016172746165977418,0.00723267196199492,0.6544974341522528,0.05411269377622603,0.024199932345854238,1.2802723743854247,0.20036483461932686,0.0896058781018636,0.5941310622030869,0.003123533906878152,0.0013968868291610091,108752.8,71.82757130795945,32.12226642066216,54476.4,35.91378565397972,16.06113321033108,20.155,0.24228082879171467,0.10835128056465244
target_somo_somo_elst_corrected_signed_kcal_mol,1000,5,5,0.9348531627109116,0.01674443013615163,0.00748833680578622,0.655039737970411,0.05659928956499316,0.02531197178910384,1.2780992527231223,0.2055990076310456,0.09194667143390318,2.951712953811511,0.019634898554848113,0.008780993579990553,543712.4,477.5927135122562,213.58595459439744,272356.2,238.7963567561281,106.79297729719872,20.160000000000004,0.2212227384334628,0.09893381626117563
target_somo_somo_elst_corrected_signed_kcal_mol,750,5,5,0.9348602883130959,0.0166745005466819,0.007457063342647626,0.655329679696188,0.057351800759678696,0.02564850502613313,1.2781134339731217,0.20527264564853814,0.09180071791827153,2.2067575587891044,0.009530361512638355,0.004262107238481416,407759.2,295.2002710025856,132.01757458762827,204254.6,147.6001355012928,66.00878729381414,20.147199999999998,0.21707674014299969,0.09707966945876094
target_somo_somo_elst_corrected_signed_kcal_mol,100,5,5,0.9345661268447595,0.01582107574153736,0.0070754001670500855,0.6556780586278543,0.05591481811955925,0.025005866852974287,1.2821668741549086,0.19733283782223127,0.08824992791269012,0.30015031062066555,0.001120624552600072,0.0005011585353738099,54384.4,78.35049457406123,35.03940638766586,27242.2,39.175247287030615,17.51970319383293,20.223999999999997,0.3098063911542182,0.1385496300969443
target_somo_somo_elst_corrected_signed_kcal_mol,50,5,5,0.931821146821204,0.01827312310748297,0.008171989085910823,0.658819644261847,0.058848862167006605,0.026318011240788468,1.3063492845444267,0.215486740032536,0.09636859979251515,0.15367554042022674,0.0007165279800282724,0.00032044105422476577,27214.4,77.15439067220997,34.504492461127434,13632.2,38.577195336104985,17.252246230563717,20.592,0.36155220923125336,0.16169106345126188
target_somo_somo_elst_corrected_signed_kcal_mol,750,10,5,0.8929981537790361,0.028688087405549165,0.0128297027166527,0.8013493495043613,0.07553386591633048,0.033779771758453876,1.6384217325424923,0.2775147839220586,0.12410838432217773,1.6879284360446036,0.008019889170478875,0.0035866034714410323,192976.8,192.8190861922128,86.23131681703578,96863.4,96.4095430961064,43.11565840851789,15.976533333333332,0.13651406113982886,0.06105094411864395
target_somo_somo_elst_corrected_signed_kcal_mol,1000,10,5,0.8927690225134384,0.0286976395502122,0.012833974565612192,0.8016630946014216,0.07528543438422422,0.033668669799745074,1.6400840963458088,0.27705362501079644,0.12390214778737535,2.2524919010233133,0.003612086028178071,0.0016153739799166773,257398.4,218.3547572186143,97.6512160702569,129199.2,109.17737860930715,48.82560803512845,15.977599999999999,0.1537702832149301,0.06876816123759573
target_somo_somo_elst_corrected_signed_kcal_mol,500,10,5,0.8927076783045129,0.028650212444967123,0.012812764519351387,0.80204860370112,0.07557054367437778,0.03379617455050509,1.6406776020563563,0.27708535252253774,0.12391633676197744,1.1324957673670724,0.002854137341999643,0.0012764090227663535,128645.6,139.0280547227789,62.17523622793886,64572.8,69.51402736138945,31.08761811396943,16.006400000000003,0.11182486306720858,0.0500095990785768
target_somo_somo_elst_corrected_signed_kcal_mol,100,10,5,0.8938082832345569,0.030173937777748436,0.013494195203978888,0.8021281186762623,0.08104957251248886,0.0362464707370447,1.6305350030916486,0.29039637396621143,0.1298692065215798,0.22973110298626126,0.001291665389577174,0.0005776503230556618,25730.0,76.17086057016817,34.064644427910885,12915.0,38.08543028508409,17.032322213955442,16.03,0.3714835124201345,0.1661324772583616
target_somo_somo_elst_corrected_signed_kcal_mol,300,10,5,0.8924565501846701,0.02841095454331643,0.012705765132902405,0.8042849170146041,0.07593775698069809,0.03396039733354002,1.6427516459976421,0.2748401850422878,0.12291226734063528,0.6782525463728234,0.003617297460254613,0.0016177046031933316,77182.0,102.24480426897007,45.72526653831555,38741.0,51.122402134485036,22.862633269157776,15.956666666666667,0.16855595839694051,0.0753805161976371
